-0.442321, 0.484412, -0.354151, 
-0.36546, 0.481919, -0.386683, 
0.0918285, 0.480737, -0.387249, 
0.168545, 0.484242, -0.357504, 
0.23144, 0.482557, -0.320549, 
-0.314912, -0.471931, -0.222937, 
-0.235292, -0.483665, -0.249556, 
-0.139473, -0.465504, -0.255847, 
-0.0401219, -0.482894, -0.250591, 
0.0425934, -0.472478, -0.224976, 
-0.388656, -0.334924, -0.200904, 
-0.329904, -0.378724, -0.236622, 
-0.244554, -0.387955, -0.276568, 
-0.138527, -0.403974, -0.273935, 
-0.0296229, -0.388521, -0.277171, 
0.0579775, -0.379132, -0.238315, 
0.115375, -0.344247, -0.20391, 
-0.396419, -0.265623, -0.211139, 
-0.339616, -0.282593, -0.253137, 
-0.259003, -0.295182, -0.27962, 
-0.136483, -0.28079, -0.278493, 
-0.0175846, -0.294401, -0.279684, 
0.0648797, -0.282719, -0.257408, 
0.124041, -0.26681, -0.2141, 
-0.407646, -0.175622, -0.224855, 
-0.34936, -0.185622, -0.268046, 
-0.244656, -0.184064, -0.278, 
-0.14179, -0.19432, -0.291302, 
-0.0304083, -0.18058, -0.281494, 
0.0762323, -0.185608, -0.269323, 
0.135599, -0.17664, -0.227888, 
-0.42117, -0.0781681, -0.239631, 
-0.358297, -0.0878774, -0.271381, 
-0.26385, -0.0929857, -0.287866, 
-0.0124439, -0.0938386, -0.290514, 
0.0834274, -0.0897565, -0.273091, 
0.149186, -0.0785966, -0.242091, 
-0.489397, 0.051177, -0.206219, 
-0.436417, 0.018868, -0.248923, 
-0.352267, 0.011631, -0.270768, 
-0.278805, -0.017665, -0.295871, 
0.00422895, -0.026818, -0.29729, 
0.0782266, 0.012167, -0.273896, 
0.164417, 0.018045, -0.251501, 
0.217346, 0.050536, -0.208288, 
-0.498202, 0.131871, -0.216931, 
-0.449573, 0.115711, -0.256692, 
-0.363979, 0.111371, -0.281063, 
0.0933682, 0.110419, -0.282991, 
0.175526, 0.115966, -0.259922, 
0.22589, 0.127907, -0.220954, 
-0.5098, 0.223729, -0.233353, 
-0.453256, 0.215806, -0.264493, 
-0.37832, 0.198166, -0.290837, 
0.101745, 0.187093, -0.291901, 
0.178425, 0.214045, -0.265085, 
0.237294, 0.222301, -0.238515, 
-0.52236, 0.321199, -0.246965, 
-0.456146, 0.312993, -0.261555, 
-0.386278, 0.27431, -0.299394, 
0.183078, 0.311876, -0.264121, 
0.250904, 0.319846, -0.247437, 
-0.590716, 0.462651, -0.206673, 
-0.53815, 0.419487, -0.24652, 
-0.465747, 0.412806, -0.274765, 
0.193756, 0.411732, -0.278291, 
0.266026, 0.419155, -0.248564, 
0.316283, 0.44855, -0.210193, 
-0.589312, 0.472178, -0.207988, 
-0.535279, 0.483692, -0.249218, 
-0.475893, 0.480149, -0.287253, 
0.200979, 0.478117, -0.289549, 
0.265167, 0.483978, -0.250017, 
0.316921, 0.477062, -0.208245, 
-0.398187, -0.452618, -0.126341, 
-0.34259, -0.483067, -0.153345, 
-0.240094, -0.464686, -0.152829, 
-0.138411, -0.45848, -0.14839, 
-0.0362592, -0.463359, -0.151722, 
0.0687559, -0.484702, -0.154602, 
0.125581, -0.457519, -0.129223, 
-0.409336, -0.377191, -0.139158, 
-0.359807, -0.392714, -0.171227, 
-0.237492, -0.407917, -0.152695, 
-0.137193, -0.408528, -0.153191, 
-0.038764, -0.408362, -0.152216, 
0.082517, -0.395635, -0.169747, 
0.137895, -0.378346, -0.143009, 
-0.425709, -0.281453, -0.150218, 
-0.36222, -0.291127, -0.16751, 
0.0887007, -0.288643, -0.164885, 
0.155679, -0.282166, -0.150611, 
-0.488029, -0.140677, -0.10545, 
-0.446805, -0.182215, -0.150034, 
-0.370345, -0.189169, -0.177351, 
0.100648, -0.189665, -0.179727, 
0.176291, -0.182677, -0.150598, 
0.216528, -0.143732, -0.105389, 
-0.495377, -0.0619559, -0.121433, 
-0.460301, -0.087126, -0.157925, 
-0.379391, -0.105961, -0.188633, 
0.105183, -0.0999444, -0.194206, 
0.186474, -0.0884792, -0.162688, 
0.222517, -0.071188, -0.126651, 
-0.50571, 0.023924, -0.14133, 
-0.460734, 0.010589, -0.166374, 
0.185919, 0.010404, -0.165007, 
0.234563, 0.020439, -0.147163, 
-0.522696, 0.119582, -0.148635, 
-0.465114, 0.116532, -0.157569, 
0.192781, 0.116506, -0.161986, 
0.251909, 0.118759, -0.149764, 
-0.539192, 0.219496, -0.147718, 
-0.475905, 0.207528, -0.173976, 
0.203373, 0.208263, -0.182249, 
0.267129, 0.218589, -0.148977, 
0.313352, 0.266857, -0.102573, 
-0.593068, 0.346729, -0.118324, 
-0.551938, 0.316373, -0.152661, 
-0.4831, 0.290942, -0.190981, 
0.210814, 0.281106, -0.19217, 
0.277788, 0.314458, -0.156363, 
0.319276, 0.337534, -0.125409, 
-0.600817, 0.425697, -0.13955, 
-0.554201, 0.413205, -0.160563, 
0.278901, 0.415714, -0.15783, 
0.3299, 0.423354, -0.146505, 
-0.601014, 0.481767, -0.139477, 
-0.565731, 0.484661, -0.15805, 
0.29368, 0.484233, -0.158585, 
0.329107, 0.482878, -0.142533, 
-0.413733, -0.468319, -0.0414601, 
-0.34067, -0.46672, -0.0470609, 
-0.237811, -0.458465, -0.0494359, 
-0.137938, -0.458446, -0.0481075, 
-0.0388783, -0.458455, -0.0489169, 
0.0642812, -0.465017, -0.0474347, 
0.142235, -0.469251, -0.0414821, 
-0.43489, -0.381647, -0.049343, 
-0.340712, -0.401486, -0.0506972, 
-0.237057, -0.408534, -0.0499978, 
-0.138663, -0.408535, -0.0488837, 
-0.0381795, -0.408535, -0.0498559, 
0.0645038, -0.404715, -0.0523009, 
0.165135, -0.381466, -0.0498734, 
-0.454493, -0.281888, -0.0496394, 
-0.382064, -0.312728, -0.083456, 
0.109331, -0.3161, -0.086004, 
0.184912, -0.281996, -0.0492895, 
0.214017, -0.239617, -0.00737872, 
-0.493031, -0.155853, -0.0362439, 
-0.468532, -0.189192, -0.0539255, 
0.194563, -0.194573, -0.0575764, 
0.220269, -0.166796, -0.0407804, 
-0.504644, -0.0806982, -0.0478451, 
-0.457789, -0.0877538, -0.0551607, 
0.185384, -0.0839137, -0.0492465, 
0.258401, -0.0841428, -0.0490614, 
0.352395, -0.051957, -0.0388722, 
-0.525258, 0.018749, -0.0493633, 
-0.471232, 0.013789, -0.0515887, 
0.20158, 0.00938101, -0.0536299, 
0.255389, 0.02047, -0.0538004, 
0.379389, -0.012962, -0.0424576, 
0.461213, 0.017171, -0.0412324, 
0.527832, 0.053762, -0.0362394, 
-0.539319, 0.119437, -0.0486945, 
-0.481828, 0.095471, -0.0634866, 
0.208111, 0.087204, -0.0765709, 
0.267196, 0.120512, -0.0511375, 
0.497615, 0.080742, -0.0327553, 
0.565573, 0.117287, -0.0418485, 
-0.590295, 0.257296, -0.0292913, 
-0.556867, 0.217217, -0.0498782, 
0.282045, 0.214658, -0.052482, 
0.316832, 0.249637, -0.0402726, 
0.592852, 0.213572, -0.0428616, 
0.615433, 0.239226, -0.0314542, 
-0.597547, 0.327983, -0.0454202, 
-0.556954, 0.308703, -0.0549555, 
0.278203, 0.31526, -0.0518247, 
0.327036, 0.320826, -0.0499961, 
0.592022, 0.321588, -0.0429963, 
0.615556, 0.294097, -0.0331466, 
-0.615587, 0.418199, -0.0499669, 
-0.564581, 0.419938, -0.0502986, 
0.295493, 0.419064, -0.0507884, 
0.366394, 0.427129, -0.0485616, 
0.463717, 0.437465, -0.040307, 
0.554094, 0.40612, -0.0407397, 
-0.610066, 0.484702, -0.0488404, 
-0.57803, 0.480565, -0.0539381, 
0.305143, 0.479153, -0.0603343, 
0.338779, 0.484342, -0.0476276, 
-0.412452, -0.476922, 0.0503165, 
-0.341697, -0.478593, 0.050448, 
-0.23781, -0.458462, 0.0513889, 
-0.138802, -0.458449, 0.0509564, 
-0.0388375, -0.458451, 0.0508575, 
0.067128, -0.476309, 0.0509472, 
0.141783, -0.479109, 0.0494189, 
-0.434579, -0.382152, 0.050274, 
-0.340747, -0.400002, 0.0565709, 
-0.237295, -0.408531, 0.0543513, 
-0.137885, -0.408528, 0.0523861, 
-0.0383699, -0.408526, 0.0548983, 
0.0635452, -0.404631, 0.0560566, 
0.164589, -0.382239, 0.051047, 
-0.454015, -0.281825, 0.0512581, 
-0.381363, -0.313121, 0.0848391, 
0.110407, -0.301746, 0.0980819, 
0.184516, -0.281779, 0.050795, 
0.21317, -0.237202, 0.0214328, 
-0.492843, -0.157527, 0.0361433, 
-0.468575, -0.189694, 0.0552885, 
0.194295, -0.193865, 0.0588851, 
0.219854, -0.166694, 0.0407935, 
-0.504251, -0.0807034, 0.0493255, 
-0.458487, -0.0878717, 0.0570396, 
0.184884, -0.0839017, 0.0540296, 
0.259542, -0.0825413, 0.0515833, 
0.352792, -0.0516673, 0.0416209, 
-0.524863, 0.018863, 0.0503718, 
-0.471538, 0.013762, 0.0540088, 
0.200346, 0.011029, 0.0554911, 
0.25275, 0.020733, 0.0539484, 
0.37648, -0.010975, 0.0484155, 
0.460353, 0.018875, 0.0448088, 
0.528271, 0.053741, 0.0389036, 
-0.540062, 0.119638, 0.0498085, 
-0.482008, 0.098656, 0.0651015, 
0.207461, 0.085972, 0.0773461, 
0.264627, 0.119404, 0.0514601, 
0.496809, 0.081116, 0.0421043, 
0.562398, 0.118043, 0.0454815, 
-0.590279, 0.256344, 0.0210787, 
-0.556654, 0.217442, 0.0512354, 
0.280864, 0.215037, 0.052935, 
0.317481, 0.246583, 0.0348268, 
0.589397, 0.214193, 0.0463029, 
0.61541, 0.240293, 0.0324982, 
-0.597512, 0.328866, 0.0458762, 
-0.557303, 0.308757, 0.056578, 
0.279423, 0.312528, 0.0548576, 
0.325386, 0.32186, 0.0486662, 
0.588094, 0.321196, 0.0465005, 
0.615587, 0.291774, 0.0326105, 
-0.615213, 0.418582, 0.0513429, 
-0.564306, 0.419893, 0.0507041, 
0.295184, 0.418448, 0.0516669, 
0.366628, 0.427658, 0.0497508, 
0.463391, 0.436492, 0.0432801, 
0.55234, 0.405751, 0.0436072, 
-0.61057, 0.48434, 0.0492115, 
-0.577901, 0.481406, 0.0595721, 
0.304939, 0.479828, 0.0620418, 
0.338422, 0.484571, 0.0490932, 
-0.397685, -0.464203, 0.121054, 
-0.343129, -0.48235, 0.152909, 
-0.238118, -0.459293, 0.150251, 
-0.138623, -0.458509, 0.148914, 
-0.0382905, -0.459089, 0.150407, 
0.0687345, -0.482804, 0.154618, 
0.125349, -0.4668, 0.125779, 
-0.408699, -0.376949, 0.139211, 
-0.360258, -0.391831, 0.170948, 
-0.237518, -0.40831, 0.152216, 
-0.137433, -0.40853, 0.152197, 
-0.0391993, -0.408258, 0.151919, 
0.0821678, -0.394578, 0.170377, 
0.137214, -0.377964, 0.142771, 
-0.424952, -0.280964, 0.150005, 
-0.364018, -0.290964, 0.166453, 
0.0898086, -0.288779, 0.166452, 
0.155154, -0.2816, 0.150333, 
-0.446121, -0.181409, 0.149987, 
-0.370419, -0.18852, 0.178121, 
0.0988653, -0.190155, 0.177725, 
0.175375, -0.182386, 0.150499, 
0.215209, -0.14426, 0.10854, 
-0.494895, -0.0641301, 0.120209, 
-0.460179, -0.0861814, 0.157848, 
-0.378453, -0.101348, 0.18905, 
0.10711, -0.118432, 0.189735, 
0.185736, -0.0877555, 0.162108, 
0.221393, -0.0699444, 0.125789, 
-0.505386, 0.023449, 0.140302, 
-0.460974, 0.00986102, 0.167613, 
0.187132, 0.010437, 0.165468, 
0.232553, 0.021748, 0.145791, 
-0.521911, 0.118795, 0.149163, 
-0.463832, 0.116805, 0.156843, 
0.192301, 0.116269, 0.160694, 
0.249826, 0.120021, 0.150218, 
-0.538263, 0.219194, 0.147894, 
-0.475541, 0.209129, 0.173604, 
0.202055, 0.206552, 0.180834, 
0.264775, 0.219188, 0.149223, 
0.313299, 0.263784, 0.10521, 
-0.591694, 0.344575, 0.118818, 
-0.551395, 0.316932, 0.152695, 
-0.482022, 0.290747, 0.191306, 
0.208296, 0.276148, 0.193909, 
0.277173, 0.315348, 0.155724, 
0.318633, 0.340132, 0.121676, 
-0.600681, 0.425952, 0.139651, 
-0.553826, 0.414219, 0.161095, 
0.279861, 0.414962, 0.158136, 
0.328203, 0.423602, 0.14385, 
-0.600538, 0.481565, 0.138591, 
-0.565816, 0.484528, 0.159319, 
0.293947, 0.484134, 0.158225, 
0.328859, 0.482519, 0.142453, 
-0.317262, -0.452578, 0.220775, 
-0.232988, -0.477464, 0.249085, 
-0.137649, -0.482424, 0.259266, 
-0.0423107, -0.477762, 0.250611, 
0.0443552, -0.453543, 0.222888, 
-0.329653, -0.379051, 0.23547, 
-0.243105, -0.386969, 0.276059, 
-0.138178, -0.402639, 0.27636, 
-0.031429, -0.388009, 0.277467, 
0.0573417, -0.378744, 0.237581, 
0.115001, -0.346491, 0.203457, 
-0.397007, -0.260815, 0.21044, 
-0.3393, -0.282557, 0.251779, 
-0.258794, -0.295539, 0.279949, 
-0.137238, -0.280384, 0.276493, 
-0.0165179, -0.295264, 0.280245, 
0.0644344, -0.282542, 0.256273, 
0.123565, -0.267493, 0.212728, 
-0.407241, -0.175145, 0.223932, 
-0.348359, -0.185422, 0.26726, 
-0.241948, -0.182769, 0.277862, 
-0.138125, -0.193443, 0.291158, 
-0.0306839, -0.182143, 0.278628, 
0.075491, -0.185206, 0.268617, 
0.135041, -0.176659, 0.227295, 
-0.420433, -0.0784881, 0.238858, 
-0.35756, -0.0876871, 0.27165, 
-0.256955, -0.0936038, 0.289108, 
-0.170652, -0.122416, 0.298102, 
-0.0132405, -0.0947315, 0.29052, 
0.0833095, -0.0884992, 0.273346, 
0.148439, -0.0788388, 0.241796, 
-0.491243, 0.057255, 0.203552, 
-0.43557, 0.019216, 0.248984, 
-0.354127, 0.011036, 0.272419, 
-0.275995, -0.019908, 0.296174, 
-2.37869e-05, -0.019217, 0.296843, 
0.0779238, 0.011355, 0.273336, 
0.16394, 0.018137, 0.250342, 
0.217466, 0.047659, 0.204962, 
-0.497511, 0.132018, 0.216127, 
-0.449304, 0.11594, 0.256585, 
-0.363529, 0.111394, 0.279965, 
0.0899551, 0.11128, 0.284391, 
0.175072, 0.116274, 0.259106, 
0.224914, 0.129108, 0.219527, 
-0.509174, 0.223784, 0.233019, 
-0.453194, 0.215759, 0.264338, 
-0.37866, 0.204003, 0.290358, 
0.101295, 0.193153, 0.292685, 
0.178365, 0.215001, 0.265406, 
0.236096, 0.222579, 0.237106, 
-0.522286, 0.321161, 0.246166, 
-0.45592, 0.312105, 0.26317, 
0.181353, 0.312892, 0.264481, 
0.249132, 0.319706, 0.247982, 
-0.589973, 0.460687, 0.20665, 
-0.537276, 0.419344, 0.246907, 
-0.465346, 0.412709, 0.273658, 
0.193704, 0.412879, 0.277669, 
0.265398, 0.419404, 0.247859, 
0.316524, 0.451823, 0.208538, 
-0.587959, 0.47144, 0.209469, 
-0.534904, 0.483805, 0.248725, 
-0.476321, 0.479651, 0.286361, 
0.203268, 0.479333, 0.288542, 
0.264354, 0.484106, 0.249654, 
0.317293, 0.475579, 0.209571, 
-0.126292, -0.439357, 0.301993, 
-0.0830526, -0.434072, 0.301182, 
-0.210092, -0.357833, 0.305692, 
-0.137853, -0.371451, 0.309186, 
-0.0648988, -0.358719, 0.306719, 
-0.292591, -0.248524, 0.30415, 
-0.229008, -0.277094, 0.315632, 
-0.137977, -0.281696, 0.327386, 
-0.0449633, -0.27774, 0.316653, 
0.0199777, -0.251491, 0.304769, 
-0.306178, -0.172121, 0.310449, 
-0.237571, -0.181776, 0.333349, 
-0.137846, -0.180865, 0.347245, 
-0.037735, -0.182193, 0.33512, 
0.0339104, -0.17171, 0.31187, 
-0.323878, -0.0778813, 0.322263, 
-0.236979, -0.0810313, 0.3525, 
-0.137483, -0.0823152, 0.364333, 
-0.0382162, -0.0823885, 0.353464, 
0.0516025, -0.0775352, 0.324106, 
0.112952, -0.0461798, 0.300168, 
-0.395637, 0.038912, 0.30731, 
-0.335122, 0.019105, 0.337677, 
-0.237883, 0.017403, 0.369967, 
-0.137849, 0.011339, 0.379662, 
-0.0357898, 0.016062, 0.370979, 
0.061233, 0.019282, 0.339725, 
0.122611, 0.037462, 0.309309, 
-0.408886, 0.125616, 0.318111, 
-0.336899, 0.118161, 0.355791, 
-0.249913, 0.109847, 0.373789, 
-0.138398, 0.112748, 0.368313, 
-0.0265992, 0.108748, 0.3735, 
0.0619593, 0.118679, 0.358833, 
0.135936, 0.122999, 0.320374, 
-0.423231, 0.222717, 0.331201, 
-0.345382, 0.215872, 0.364478, 
-0.240337, 0.219077, 0.374781, 
-0.137853, 0.212168, 0.38528, 
-0.0361337, 0.220945, 0.375883, 
0.0719941, 0.214679, 0.36536, 
0.150631, 0.222181, 0.333302, 
-0.49503, 0.349565, 0.307205, 
-0.433512, 0.320421, 0.344016, 
-0.349862, 0.314086, 0.366809, 
-0.250336, 0.309374, 0.388155, 
-0.139329, 0.288631, 0.395047, 
-0.0244394, 0.307682, 0.388868, 
0.0741323, 0.312493, 0.368211, 
0.159234, 0.319305, 0.346415, 
0.220355, 0.343028, 0.30911, 
-0.50332, 0.426772, 0.318453, 
-0.438953, 0.416895, 0.355212, 
-0.345406, 0.415963, 0.375578, 
-0.272734, 0.390158, 0.395494, 
-0.000548187, 0.387123, 0.395808, 
0.0723145, 0.414234, 0.377997, 
0.166614, 0.417155, 0.356082, 
0.230985, 0.42538, 0.321092, 
-0.503331, 0.480777, 0.318619, 
-0.44176, 0.484225, 0.35392, 
-0.364001, 0.482108, 0.386779, 
0.0908667, 0.481206, 0.387378, 
0.167762, 0.484354, 0.356873, 
0.230695, 0.482362, 0.32015, 
-0.203378, 0.055231, 0.403241, 
-0.135273, 0.045301, 0.405208, 
-0.069189, 0.053459, 0.403825, 
-0.296233, 0.157712, 0.402305, 
-0.225477, 0.128301, 0.410504, 
-0.138008, 0.118753, 0.416633, 
-0.0470929, 0.127225, 0.410874, 
0.0218872, 0.153507, 0.403711, 
-0.308244, 0.232937, 0.409357, 
-0.237839, 0.218353, 0.426212, 
-0.138295, 0.219158, 0.437144, 
-0.037955, 0.218525, 0.427711, 
0.0350511, 0.230313, 0.410093, 
-0.390591, 0.356473, 0.403367, 
-0.32782, 0.322948, 0.420441, 
-0.234575, 0.320223, 0.442778, 
-0.137845, 0.31964, 0.447901, 
-0.0399294, 0.32094, 0.443233, 
0.0555932, 0.321993, 0.421687, 
0.118242, 0.353404, 0.403896, 
-0.402033, 0.433878, 0.410165, 
-0.335396, 0.419027, 0.435275, 
-0.237675, 0.419373, 0.454472, 
-0.138475, 0.418164, 0.464724, 
-0.0380533, 0.418303, 0.455742, 
0.0600029, 0.42064, 0.437034, 
0.12949, 0.430041, 0.41106, 
-0.403427, 0.478101, 0.410795, 
-0.333554, 0.483508, 0.430941, 
-0.237569, 0.483433, 0.458126, 
-0.137323, 0.483433, 0.469449, 
-0.0370174, 0.483298, 0.460222, 
0.059017, 0.483911, 0.432519, 
0.13187, 0.479379, 0.4119, 
-0.143096, 0.460242, 0.502301, 
-0.0580861, 0.459694, 0.500901, 
-0.136803, 0.471795, 0.50119, 
-0.0815864, 0.472773, 0.501348, 

